codigo_ibge,candidaturas,nome_municipio,capital,sigla_uf,feminino,masculino,prop_feminino
2922904,4,NOVA SOURE,0,BA,0,4,0
2923001,5,NOVA VIÇOSA,0,BA,3,2,0.6
2923035,2,NOVO HORIZONTE,0,BA,0,2,0
2923050,2,NOVO TRIUNFO,0,BA,0,2,0
2923100,3,OLINDINA,0,BA,0,3,0
2923209,2,OLIVEIRA DOS BREJINHOS,0,BA,0,2,0
2923308,2,OURIÇANGAS,0,BA,0,2,0
2923357,2,OUROLÂNDIA,0,BA,1,1,0.5
2923407,4,PALMAS DE MONTE ALTO,0,BA,0,4,0
2923506,4,PALMEIRAS,0,BA,0,4,0
2923605,3,PARAMIRIM,0,BA,0,3,0
2923704,2,PARATINGA,0,BA,1,1,0.5
2923803,2,PARIPIRANGA,0,BA,0,2,0
2923902,4,PAU BRASIL,0,BA,1,3,0.25
2924009,6,PAULO AFONSO,0,BA,0,6,0
2924058,3,PÉ DE SERRA,0,BA,0,3,0
2924108,2,PEDRÃO,0,BA,0,2,0
2924207,2,PEDRO ALEXANDRE,0,BA,0,2,0
2924306,2,PIATÃ,0,BA,0,2,0
2924405,2,PILÃO ARCADO,0,BA,0,2,0
2924504,2,PINDAÍ,0,BA,0,2,0
2924603,3,PINDOBAÇU,0,BA,0,3,0
2924652,2,PINTADAS,0,BA,0,2,0
2924678,2,PIRAÍ DO NORTE,0,BA,0,2,0
2924702,3,PIRIPÁ,0,BA,1,2,0.3333333333333333
2924801,2,PIRITIBA,0,BA,0,2,0
2924900,2,PLANALTINO,0,BA,0,2,0
2925006,4,PLANALTO,0,BA,0,4,0
2925105,6,POÇÕES,0,BA,2,4,0.3333333333333333
2925204,5,POJUCA,0,BA,0,5,0
2925253,2,PONTO NOVO,0,BA,0,2,0
2925303,6,PORTO SEGURO,0,BA,1,5,0.16666666666666666
2925402,2,POTIRAGUÁ,0,BA,0,2,0
2925501,4,PRADO,0,BA,0,4,0
2925600,2,PRESIDENTE DUTRA,0,BA,0,2,0
2925709,3,PRESIDENTE JÂNIO QUADROS,0,BA,1,2,0.3333333333333333
2925758,5,PRESIDENTE TANCREDO NEVES,0,BA,1,4,0.2
2925808,2,QUEIMADAS,0,BA,0,2,0
2925907,2,QUINJINGUE,0,BA,0,2,0
2925931,2,QUIXABEIRA,0,BA,0,2,0
2925956,4,RAFAEL JAMBEIRO,0,BA,2,2,0.5
2926004,3,REMANSO,0,BA,0,3,0
2926103,2,RETIROLÂNDIA,0,BA,0,2,0
2926202,2,RIACHÃO DAS NEVES,0,BA,0,2,0
2926301,3,RIACHÃO DO JACUÍPE,0,BA,0,3,0
2926400,3,RIACHO DE SANTANA,0,BA,1,2,0.3333333333333333
2926509,4,RIBEIRA DO AMPARO,0,BA,2,2,0.5
2926608,2,RIBEIRA DO POMBAL,0,BA,1,1,0.5
2926657,3,RIBEIRÃO DO LARGO,0,BA,1,2,0.3333333333333333
2926707,2,RIO DE CONTAS,0,BA,0,2,0
2926806,3,RIO DO ANTÔNIO,0,BA,0,3,0
2926905,2,RIO DO PIRES,0,BA,0,2,0
2927002,4,RIO REAL,0,BA,0,4,0
2927101,2,RODELAS,0,BA,0,2,0
2927200,3,RUY BARBOSA,0,BA,1,2,0.3333333333333333
2927309,6,SALINAS DA MARGARIDA,0,BA,1,5,0.16666666666666666
2927408,9,SALVADOR,1,BA,2,7,0.2222222222222222
2927507,3,SANTA BÁRBARA,0,BA,0,3,0
2927606,3,SANTA BRÍGIDA,0,BA,1,2,0.3333333333333333
2927705,7,SANTA CRUZ CABRÁLIA,0,BA,0,7,0
2927804,4,SANTA CRUZ DA VITÓRIA,0,BA,0,4,0
2927903,2,SANTA INÊS,0,BA,0,2,0
2928059,4,SANTA LUZIA,0,BA,0,4,0
2928109,4,SANTA MARIA DA VITÓRIA,0,BA,0,4,0
2928406,3,SANTA RITA DE CÁSSIA,0,BA,0,3,0
2928505,4,SANTA TEREZINHA,0,BA,0,4,0
2928000,3,SANTALUZ,0,BA,1,2,0.3333333333333333
2928208,3,SANTANA,0,BA,0,3,0
2928307,2,SANTANÓPOLIS,0,BA,0,2,0
2928604,3,SANTO AMARO,0,BA,1,2,0.3333333333333333
2928703,7,SANTO ANTÔNIO DE JESUS,0,BA,1,6,0.14285714285714285
2928802,3,SANTO ESTEVÃO,0,BA,0,3,0
2928901,2,SÃO DESIDÉRIO,0,BA,0,2,0
2928950,2,SÃO DOMINGOS,0,BA,0,2,0
2929107,2,SÃO FELIPE,0,BA,0,2,0
2929008,3,SÃO FÉLIX,0,BA,0,3,0
2929057,3,SÃO FÉLIX DO CORIBE,0,BA,0,3,0
2929206,2,SÃO FRANCISCO DO CONDE,0,BA,1,1,0.5
2929255,3,SÃO GABRIEL,0,BA,0,3,0
2929305,5,SÃO GONÇALO DOS CAMPOS,0,BA,0,5,0
2929354,2,SÃO JOSÉ DA VITÓRIA,0,BA,0,2,0
2929370,3,SÃO JOSÉ DO JACUÍPE,0,BA,1,2,0.3333333333333333
2929404,4,SÃO MIGUEL DAS MATAS,0,BA,1,3,0.25
2929503,5,SÃO SEBASTIÃO DO PASSÉ,0,BA,2,3,0.4
2929602,5,SAPEAÇU,0,BA,0,5,0
2929701,3,SÁTIRO DIAS,0,BA,0,3,0
2929750,3,SAUBARA,0,BA,1,2,0.3333333333333333
2929800,3,SAÚDE,0,BA,0,3,0
2929909,3,SEABRA,0,BA,1,2,0.3333333333333333
2930006,2,SEBASTIÃO LARANJEIRAS,0,BA,1,1,0.5
2930105,4,SENHOR DO BONFIM,0,BA,1,3,0.25
2930204,2,SENTO SÉ,0,BA,1,1,0.5
2930154,5,SERRA DO RAMALHO,0,BA,0,5,0
2930303,2,SERRA DOURADA,0,BA,0,2,0
2930402,4,SERRA PRETA,0,BA,0,4,0
2930501,5,SERRINHA,0,BA,3,2,0.6
2930600,2,SERROLÂNDIA,0,BA,0,2,0
2930709,7,SIMÕES FILHO,0,BA,1,6,0.14285714285714285
2930758,3,SÍTIO DO MATO,0,BA,2,1,0.6666666666666666
2930766,2,SÍTIO DO QUINTO,0,BA,0,2,0
2930774,5,SOBRADINHO,0,BA,0,5,0
2930808,2,SOUTO SOARES,0,BA,0,2,0
2930907,2,TABOCAS DO BREJO VELHO,0,BA,1,1,0.5
2931004,4,TANHAÇU,0,BA,0,4,0
2931053,2,TANQUE NOVO,0,BA,0,2,0
2931103,2,TANQUINHO,0,BA,0,2,0
2931202,3,TAPEROÁ,0,BA,1,2,0.3333333333333333
2931301,2,TAPIRAMUTÁ,0,BA,0,2,0
2931350,8,TEIXEIRA DE FREITAS,0,BA,1,7,0.125
2931400,2,TEODORO SAMPAIO,0,BA,0,2,0
2931509,3,TEOFILÂNDIA,0,BA,0,3,0
2931608,2,TEOLÂNDIA,0,BA,1,1,0.5
2931707,4,TERRA NOVA,0,BA,1,3,0.25
2931806,4,TREMEDAL,0,BA,0,4,0
2931905,7,TUCANO,0,BA,1,6,0.14285714285714285
2932002,4,UAUÁ,0,BA,0,4,0
2932101,3,UBAÍRA,0,BA,0,3,0
2932200,5,UBAITABA,0,BA,1,4,0.2
2932309,3,UBATÃ,0,BA,0,3,0
2932408,3,UIBAÍ,0,BA,0,3,0
2932457,4,UMBURANAS,0,BA,0,4,0
2932507,4,UNA,0,BA,1,3,0.25
2932606,3,URANDI,0,BA,1,2,0.3333333333333333
2932705,3,URUÇUCA,0,BA,1,2,0.3333333333333333
2932804,3,UTINGA,0,BA,0,3,0
2932903,6,VALENÇA,0,BA,1,5,0.16666666666666666
2933000,4,VALENTE,0,BA,0,4,0
2933059,2,VÁRZEA DA ROÇA,0,BA,0,2,0
2933109,2,VÁRZEA DO POÇO,0,BA,1,1,0.5
2933158,2,VÁRZEA NOVA,0,BA,1,1,0.5
2933174,2,VARZEDO,0,BA,0,2,0
2933208,4,VERA CRUZ,0,BA,1,3,0.25
2933257,2,VEREDA,0,BA,0,2,0
2933307,7,VITÓRIA DA CONQUISTA,0,BA,1,6,0.14285714285714285
2933406,2,WAGNER,0,BA,0,2,0
2933455,2,WANDERLEY,0,BA,1,1,0.5
2933505,2,WENCESLAU GUIMARÃES,0,BA,0,2,0
2933604,2,XIQUE-XIQUE,0,BA,0,2,0
2300101,2,ABAIARA,0,CE,0,2,0
2300150,3,ACARAPE,0,CE,0,3,0
2300200,3,ACARAÚ,0,CE,1,2,0.3333333333333333
2300309,2,ACOPIARA,0,CE,0,2,0
2300408,2,AIUABA,0,CE,0,2,0
2300507,2,ALCÂNTARAS,0,CE,0,2,0
2300606,2,ALTANEIRA,0,CE,1,1,0.5
2300705,2,ALTO SANTO,0,CE,1,1,0.5
2300754,6,AMONTADA,0,CE,1,5,0.16666666666666666
2300804,5,ANTONINA DO NORTE,0,CE,0,5,0
2300903,2,APUIARÉS,0,CE,2,0,1
2301000,2,AQUIRAZ,0,CE,0,2,0
2301109,2,ARACATI,0,CE,0,2,0
2301208,3,ARACOIABA,0,CE,0,3,0
2301257,2,ARARENDÁ,0,CE,0,2,0
2301307,2,ARARIPE,0,CE,0,2,0
2301406,3,ARATUBA,0,CE,0,3,0
2301505,3,ARNEIROZ,0,CE,0,3,0
2301604,4,ASSARÉ,0,CE,0,4,0
2301703,3,AURORA,0,CE,0,3,0
2301802,2,BAIXIO,0,CE,1,1,0.5
2301851,2,BANABUIÚ,0,CE,0,2,0
2301901,2,BARBALHA,0,CE,0,2,0
2301950,3,BARREIRA,0,CE,1,2,0.3333333333333333
2302008,3,BARRO,0,CE,0,3,0
2302057,2,BARROQUINHA,0,CE,0,2,0
2302107,5,BATURITÉ,0,CE,0,5,0
2302206,4,BEBERIBE,0,CE,1,3,0.25
2302305,4,BELA CRUZ,0,CE,0,4,0
2302404,3,BOA VIAGEM,0,CE,1,2,0.3333333333333333
2302503,3,BREJO SANTO,0,CE,1,2,0.3333333333333333
2302602,2,CAMOCIM,0,CE,2,0,1
2302701,4,CAMPOS SALES,0,CE,0,4,0
2302800,6,CANINDÉ,0,CE,1,5,0.16666666666666666
2302909,3,CAPISTRANO,0,CE,0,3,0
2303006,2,CARIDADE,0,CE,1,1,0.5
2303105,3,CARIRÉ,0,CE,0,3,0
2303204,4,CARIRIAÇU,0,CE,1,3,0.25
2303303,3,CARIÚS,0,CE,2,1,0.6666666666666666
2303402,2,CARNAUBAL,0,CE,0,2,0
2303501,4,CASCAVEL,0,CE,0,4,0
2303600,2,CATARINA,0,CE,1,1,0.5
2303659,3,CATUNDA,0,CE,2,1,0.6666666666666666
2303709,9,CAUCAIA,0,CE,1,8,0.1111111111111111
2303808,4,CEDRO,0,CE,0,4,0
2303907,3,CHAVAL,0,CE,2,1,0.6666666666666666
2303931,3,CHORÓ,0,CE,0,3,0
2303956,2,CHOROZINHO,0,CE,0,2,0
2304004,2,COREAÚ,0,CE,0,2,0
2304103,5,CRATEÚS,0,CE,0,5,0
2304202,4,CRATO,0,CE,1,3,0.25
2304236,2,CROATÁ,0,CE,0,2,0
2304251,3,CRUZ,0,CE,0,3,0
2304269,2,DEPUTADO IRAPUAN PINHEIRO,0,CE,0,2,0
2304277,2,ERERÊ,0,CE,0,2,0
2304285,3,EUSÉBIO,0,CE,0,3,0
2304301,2,FARIAS BRITO,0,CE,0,2,0
2304350,2,FORQUILHA,0,CE,1,1,0.5
2304400,11,FORTALEZA,1,CE,2,9,0.18181818181818182
2304459,2,FORTIM,0,CE,0,2,0
2304509,2,FRECHEIRINHA,0,CE,0,2,0
2304608,3,GENERAL SAMPAIO,0,CE,2,1,0.6666666666666666
2304657,2,GRAÇA,0,CE,1,1,0.5
2304707,2,GRANJA,0,CE,2,0,1
2304806,2,GRANJEIRO,0,CE,0,2,0
2304905,4,GROAÍRAS,0,CE,1,3,0.25
2304954,6,GUAIÚBA,0,CE,1,5,0.16666666666666666
2305001,3,GUARACIABA DO NORTE,0,CE,0,3,0
2305100,2,GUARAMIRANGA,0,CE,1,1,0.5
2305209,3,HIDROLÂNDIA,0,CE,1,2,0.3333333333333333
2305233,5,HORIZONTE,0,CE,0,5,0
2305266,4,IBARETAMA,0,CE,1,3,0.25
2305308,2,IBIAPINA,0,CE,0,2,0
2305332,2,IBICUITINGA,0,CE,0,2,0
2305357,4,ICAPUÍ,0,CE,1,3,0.25
2305407,5,ICÓ,0,CE,2,3,0.4
2305506,9,IGUATU,0,CE,0,9,0
2305605,4,INDEPENDÊNCIA,0,CE,0,4,0
2305654,2,IPAPORANGA,0,CE,0,2,0
2305704,4,IPAUMIRIM,0,CE,2,2,0.5
2305803,4,IPU,0,CE,0,4,0
2305902,4,IPUEIRAS,0,CE,0,4,0
2306009,2,IRACEMA,0,CE,0,2,0
2306108,2,IRAUÇUBA,0,CE,2,0,1
2306207,2,ITAIÇABA,0,CE,0,2,0
2306256,3,ITAITINGA,0,CE,0,3,0
2306306,6,ITAPAGÉ,0,CE,2,4,0.3333333333333333
2306405,5,ITAPIPOCA,0,CE,0,5,0
2306504,3,ITAPIÚNA,0,CE,0,3,0
2306553,4,ITAREMA,0,CE,0,4,0
2306603,4,ITATIRA,0,CE,0,4,0
2306702,1,JAGUARETAMA,0,CE,0,1,0
2306801,2,JAGUARIBARA,0,CE,0,2,0
2306900,5,JAGUARIBE,0,CE,0,5,0
2307007,3,JAGUARUANA,0,CE,1,2,0.3333333333333333
2307106,3,JARDIM,0,CE,1,2,0.3333333333333333
2307205,2,JATI,0,CE,1,1,0.5
2307254,5,JIJOCA DE JERICOACOARA,0,CE,0,5,0
2307304,5,JUAZEIRO DO NORTE,0,CE,1,4,0.2
2307403,3,JUCÁS,0,CE,0,3,0
2307502,2,LAVRAS DA MANGABEIRA,0,CE,0,2,0
2307601,8,LIMOEIRO DO NORTE,0,CE,2,6,0.25
2307635,2,MADALENA,0,CE,1,1,0.5
2307650,6,MARACANAÚ,0,CE,0,6,0
2307700,6,MARANGUAPE,0,CE,0,6,0
2307809,4,MARCO,0,CE,1,3,0.25
2307908,2,MARTINÓPOLE,0,CE,0,2,0
2308005,5,MASSAPÊ,0,CE,1,4,0.2
2308104,4,MAURITI,0,CE,0,4,0
2308203,2,MERUOCA,0,CE,0,2,0
2308302,3,MILAGRES,0,CE,0,3,0
2308351,2,MILHÃ,0,CE,1,1,0.5
2308377,3,MIRAÍMA,0,CE,0,3,0
2308401,2,MISSÃO VELHA,0,CE,0,2,0
2308500,3,MOMBAÇA,0,CE,0,3,0
2308609,2,MONSENHOR TABOSA,0,CE,0,2,0
2308708,5,MORADA NOVA,0,CE,1,4,0.2
2308807,2,MORAÚJO,0,CE,0,2,0
2308906,4,MORRINHOS,0,CE,0,4,0
2309003,2,MUCAMBO,0,CE,0,2,0
2309102,2,MULUNGU,0,CE,0,2,0
2309201,2,NOVA OLINDA,0,CE,1,1,0.5
2309300,2,NOVA RUSSAS,0,CE,1,1,0.5
2309409,2,NOVO ORIENTE,0,CE,0,2,0
2309458,3,OCARA,0,CE,1,2,0.3333333333333333
2309508,3,ORÓS,0,CE,1,2,0.3333333333333333
2309607,6,PACAJUS,0,CE,0,6,0
2309706,5,PACATUBA,0,CE,1,4,0.2
2309805,3,PACOTI,0,CE,0,3,0
2309904,2,PACUJÁ,0,CE,1,1,0.5
2310001,3,PALHANO,0,CE,0,3,0
2310100,3,PALMÁCIA,0,CE,0,3,0
2310209,6,PARACURU,0,CE,1,5,0.16666666666666666
2310258,4,PARAIPABA,0,CE,1,3,0.25
2310308,2,PARAMBU,0,CE,0,2,0
2310407,4,PARAMOTI,0,CE,1,3,0.25
2310506,5,PEDRA BRANCA,0,CE,1,4,0.2
2310605,2,PENAFORTE,0,CE,0,2,0
2310704,5,PENTECOSTE,0,CE,1,4,0.2
2310803,2,PEREIRO,0,CE,0,2,0
2310852,6,PINDORETAMA,0,CE,0,6,0
2310902,3,PIQUET CARNEIRO,0,CE,0,3,0
2310951,2,PIRES FERREIRA,0,CE,1,1,0.5
2311009,3,PORANGA,0,CE,2,1,0.6666666666666666
2311108,2,PORTEIRAS,0,CE,0,2,0
2311207,3,POTENGI,0,CE,1,2,0.3333333333333333
2311231,2,POTIRETAMA,0,CE,0,2,0
2311264,2,QUITERIANÓPOLIS,0,CE,1,1,0.5
2311306,5,QUIXADÁ,0,CE,0,5,0
2311355,3,QUIXELÔ,0,CE,0,3,0
2311405,5,QUIXERAMOBIM,0,CE,0,5,0
2311504,2,QUIXERÉ,0,CE,0,2,0
2311603,3,REDENÇÃO,0,CE,0,3,0
2311702,3,RERIUTABA,0,CE,0,3,0
2311801,3,RUSSAS,0,CE,0,3,0
2311900,4,SABOEIRO,0,CE,0,4,0
2311959,2,SALITRE,0,CE,0,2,0
2312205,2,SANTA QUITÉRIA,0,CE,0,2,0
2312007,3,SANTANA DO ACARAÚ,0,CE,1,2,0.3333333333333333
2312106,3,SANTANA DO CARIRI,0,CE,0,3,0
2312304,4,SÃO BENEDITO,0,CE,0,4,0
2312403,6,SÃO GONÇALO DO AMARANTE,0,CE,2,4,0.3333333333333333
2312502,2,SÃO JOÃO DO JAGUARIBE,0,CE,0,2,0
2312601,5,SÃO LUÍS DO CURU,0,CE,0,5,0
2312700,4,SENADOR POMPEU,0,CE,1,3,0.25
2312809,3,SENADOR SÁ,0,CE,0,3,0
2312908,2,SOBRAL,0,CE,0,2,0
2313005,3,SOLONÓPOLE,0,CE,2,1,0.6666666666666666
2313104,2,TABULEIRO DO NORTE,0,CE,0,2,0
2313203,4,TAMBORIL,0,CE,0,4,0
2313252,3,TARRAFAS,0,CE,0,3,0
2313302,6,TAUÁ,0,CE,1,5,0.16666666666666666
2313351,2,TEJUÇUOCA,0,CE,1,1,0.5
2313401,5,TIANGUÁ,0,CE,0,5,0
2313500,3,TRAIRI,0,CE,0,3,0
2313559,4,TURURU,0,CE,2,2,0.5
2313609,2,UBAJARA,0,CE,0,2,0
2313708,3,UMARI,0,CE,0,3,0
2313757,2,UMIRIM,0,CE,0,2,0
2313807,3,URUBURETAMA,0,CE,1,2,0.3333333333333333
2313906,2,URUOCA,0,CE,0,2,0
2313955,2,VARJOTA,0,CE,1,1,0.5
2314003,3,VÁRZEA ALEGRE,0,CE,0,3,0
2314102,5,VIÇOSA DO CEARÁ,0,CE,0,5,0
3200102,7,AFONSO CLÁUDIO,0,ES,1,6,0.14285714285714285
3200169,4,ÁGUA DOCE DO NORTE,0,ES,0,4,0
3200136,3,ÁGUIA BRANCA,0,ES,0,3,0
3200201,7,ALEGRE,0,ES,0,7,0
3200300,3,ALFREDO CHAVES,0,ES,0,3,0
3200359,3,ALTO RIO NOVO,0,ES,0,3,0
3200409,4,ANCHIETA,0,ES,0,4,0
3200508,7,APIACÁ,0,ES,1,6,0.14285714285714285
3200607,7,ARACRUZ,0,ES,0,7,0
3200706,3,ATÍLIO VIVÁCQUA,0,ES,0,3,0
3200805,6,BAIXO GUANDU,0,ES,0,6,0
3200904,3,BARRA DE SÃO FRANCISCO,0,ES,0,3,0
3201001,2,BOA ESPERANÇA,0,ES,0,2,0
3201100,6,BOM JESUS DO NORTE,0,ES,0,6,0
3201159,3,BREJETUBA,0,ES,1,2,0.3333333333333333
3201209,13,CACHOEIRO DE ITAPEMIRIM,0,ES,3,10,0.23076923076923078
3201308,14,CARIACICA,0,ES,2,12,0.14285714285714285
3201407,7,CASTELO,0,ES,0,7,0
3201506,10,COLATINA,0,ES,2,8,0.2
3201605,6,CONCEIÇÃO DA BARRA,0,ES,0,6,0
3201704,4,CONCEIÇÃO DO CASTELO,0,ES,0,4,0
3201803,3,DIVINO DE SÃO LOURENÇO,0,ES,1,2,0.3333333333333333
3201902,6,DOMINGOS MARTINS,0,ES,1,5,0.16666666666666666
3202009,3,DORES DO RIO PRETO,0,ES,1,2,0.3333333333333333
3202108,4,ECOPORANGA,0,ES,0,4,0
3202207,3,FUNDÃO,0,ES,0,3,0
3202256,2,GOVERNADOR LINDENBERG,0,ES,0,2,0
3202306,3,GUAÇUÍ,0,ES,1,2,0.3333333333333333
3202405,10,GUARAPARI,0,ES,3,7,0.3
3202454,3,IBATIBA,0,ES,0,3,0
3202504,4,IBIRAÇU,0,ES,0,4,0
3202553,4,IBITIRAMA,0,ES,0,4,0
3202603,2,ICONHA,0,ES,0,2,0
3202652,3,IRUPI,0,ES,1,2,0.3333333333333333
3202702,2,ITAGUAÇU,0,ES,0,2,0
3202801,4,ITAPEMIRIM,0,ES,1,3,0.25
3202900,4,ITARANA,0,ES,0,4,0
3203007,4,IÚNA,0,ES,0,4,0
3203056,4,JAGUARÉ,0,ES,0,4,0
3203106,2,JERÔNIMO MONTEIRO,0,ES,0,2,0
3203130,4,JOÃO NEIVA,0,ES,0,4,0
3203163,3,LARANJA DA TERRA,0,ES,0,3,0
3203205,6,LINHARES,0,ES,1,5,0.16666666666666666
3203304,2,MANTENÓPOLIS,0,ES,0,2,0
3203320,3,MARATAÍZES,0,ES,1,2,0.3333333333333333
3203346,3,MARECHAL FLORIANO,0,ES,1,2,0.3333333333333333
3203353,3,MARILÂNDIA,0,ES,0,3,0
3203403,5,MIMOSO DO SUL,0,ES,0,5,0
3203502,3,MONTANHA,0,ES,1,2,0.3333333333333333
3203601,3,MUCURICI,0,ES,0,3,0
3203700,4,MUNIZ FREIRE,0,ES,0,4,0
3203809,4,MUQUI,0,ES,0,4,0
3203908,7,NOVA VENÉCIA,0,ES,2,5,0.2857142857142857
3204005,5,PANCAS,0,ES,0,5,0
3204054,2,PEDRO CANÁRIO,0,ES,0,2,0
3204104,6,PINHEIROS,0,ES,2,4,0.3333333333333333
3204203,5,PIÚMA,0,ES,1,4,0.2
3204252,2,PONTO BELO,0,ES,1,1,0.5
3204302,4,PRESIDENTE KENNEDY,0,ES,0,4,0
3204351,4,RIO BANANAL,0,ES,0,4,0
3204401,3,RIO NOVO DO SUL,0,ES,0,3,0
3204500,2,SANTA LEOPOLDINA,0,ES,0,2,0
3204559,3,SANTA MARIA DE JETIBÁ,0,ES,0,3,0
3204609,5,SANTA TERESA,0,ES,1,4,0.2
3204658,5,SÃO DOMINGOS DO NORTE,0,ES,2,3,0.4
3204708,8,SÃO GABRIEL DA PALHA,0,ES,1,7,0.125
3204807,3,SÃO JOSÉ DO CALÇADO,0,ES,0,3,0
3204906,10,SÃO MATEUS,0,ES,1,9,0.1
3204955,3,SÃO ROQUE DO CANAÃ,0,ES,0,3,0
3205002,9,SERRA,0,ES,2,7,0.2222222222222222
3205010,4,SOORETAMA,0,ES,0,4,0
3205036,6,VARGEM ALTA,0,ES,1,5,0.16666666666666666
3205069,5,VENDA NOVA DO IMIGRANTE,0,ES,0,5,0
3205101,6,VIANA,0,ES,2,4,0.3333333333333333
3205150,3,VILA PAVÃO,0,ES,0,3,0
3205176,6,VILA VALÉRIO,0,ES,0,6,0
3205200,11,VILA VELHA,0,ES,3,8,0.2727272727272727
3205309,14,VITÓRIA,1,ES,1,13,0.07142857142857142
5200050,4,ABADIA DE GOIÁS,0,GO,0,4,0
5200100,4,ABADIÂNIA,0,GO,0,4,0
5200134,5,ACREÚNA,0,GO,1,4,0.2
5200159,5,ADELÂNDIA,0,GO,0,5,0
5200175,3,ÁGUA FRIA DE GOIÁS,0,GO,1,2,0.3333333333333333
5200209,2,ÁGUA LIMPA,0,GO,0,2,0
5200258,6,ÁGUAS LINDAS DE GOIÁS,0,GO,1,5,0.16666666666666666
5200308,3,ALEXÂNIA,0,GO,1,2,0.3333333333333333
5200506,2,ALOÂNDIA,0,GO,0,2,0
5200555,5,ALTO HORIZONTE,0,GO,0,5,0
5200605,4,ALTO PARAÍSO DE GOIÁS,0,GO,0,4,0
5200803,3,ALVORADA DO NORTE,0,GO,1,2,0.3333333333333333
5200829,3,AMARALINA,0,GO,0,3,0
5200852,2,AMERICANO DO BRASIL,0,GO,0,2,0
5200902,2,AMORINÓPOLIS,0,GO,0,2,0
5201108,9,ANÁPOLIS,0,GO,0,9,0
5201207,2,ANHANGÜERA,0,GO,0,2,0
5201306,5,ANICUNS,0,GO,1,4,0.2
5201405,4,APARECIDA DE GOIÂNIA,0,GO,1,3,0.25
5201454,6,APARECIDA DO RIO DOCE,0,GO,1,5,0.16666666666666666
5201504,5,APORÉ,0,GO,2,3,0.4
5201603,1,ARAÇU,0,GO,0,1,0
5201702,5,ARAGARÇAS,0,GO,0,5,0
5201801,6,ARAGOIÂNIA,0,GO,1,5,0.16666666666666666
5202155,3,ARAGUAPAZ,0,GO,0,3,0
5202353,3,ARENÓPOLIS,0,GO,0,3,0
5202502,4,ARUANÃ,0,GO,0,4,0
5202601,3,AURILÂNDIA,0,GO,1,2,0.3333333333333333
5202809,2,AVELINÓPOLIS,0,GO,1,1,0.5
5203104,2,BALIZA,0,GO,1,1,0.5
5203203,2,BARRO ALTO,0,GO,0,2,0
5203302,3,BELA VISTA DE GOIÁS,0,GO,1,2,0.3333333333333333
5203401,4,BOM JARDIM DE GOIÁS,0,GO,0,4,0
5203500,3,BOM JESUS DE GOIÁS,0,GO,0,3,0
5203559,3,BONFINÓPOLIS,0,GO,1,2,0.3333333333333333
5203575,3,BONÓPOLIS,0,GO,1,2,0.3333333333333333
5203609,4,BRAZABRANTES,0,GO,0,4,0
5203807,2,BRITÂNIA,0,GO,0,2,0
5203906,5,BURITI ALEGRE,0,GO,0,5,0
5203939,3,BURITI DE GOIÁS,0,GO,1,2,0.3333333333333333
5203962,3,BURITINÓPOLIS,0,GO,2,1,0.6666666666666666
5204003,2,CABECEIRAS,0,GO,0,2,0
5204102,4,CACHOEIRA ALTA,0,GO,0,4,0
5204201,2,CACHOEIRA DE GOIÁS,0,GO,0,2,0
5204250,6,CACHOEIRA DOURADA,0,GO,1,5,0.16666666666666666
5204300,4,CAÇU,0,GO,1,3,0.25
5204409,7,CAIAPÔNIA,0,GO,0,7,0
5204508,5,CALDAS NOVAS,0,GO,0,5,0
5204557,3,CALDAZINHA,0,GO,1,2,0.3333333333333333
5204607,2,CAMPESTRE DE GOIÁS,0,GO,1,1,0.5
5204656,3,CAMPINAÇU,0,GO,0,3,0
5204706,4,CAMPINORTE,0,GO,0,4,0
5204805,2,CAMPO ALEGRE DE GOIÁS,0,GO,0,2,0
5204854,3,CAMPO LIMPO DE GOIÁS,0,GO,1,2,0.3333333333333333
5204904,5,CAMPOS BELOS,0,GO,0,5,0
5204953,4,CAMPOS VERDES,0,GO,2,2,0.5
5205000,2,CARMO DO RIO VERDE,0,GO,0,2,0
5205059,2,CASTELÂNDIA,0,GO,0,2,0
5205109,5,CATALÃO,0,GO,0,5,0
5205208,4,CATURAÍ,0,GO,1,3,0.25
5205307,8,CAVALCANTE,0,GO,1,7,0.125
5205406,2,CERES,0,GO,0,2,0
5205455,5,CEZARINA,0,GO,0,5,0
5205471,2,CHAPADÃO DO CÉU,0,GO,0,2,0
5205497,4,CIDADE OCIDENTAL,0,GO,1,3,0.25
5205513,6,COCALZINHO DE GOIÁS,0,GO,0,6,0
5205521,3,COLINAS DO SUL,0,GO,1,2,0.3333333333333333
5205703,2,CÓRREGO DO OURO,0,GO,0,2,0
5205802,4,CORUMBÁ DE GOIÁS,0,GO,0,4,0
5205901,2,CORUMBAÍBA,0,GO,0,2,0
5206206,7,CRISTALINA,0,GO,2,5,0.2857142857142857
5206305,4,CRISTIANÓPOLIS,0,GO,1,3,0.25
5206404,5,CRIXÁS,0,GO,0,5,0
5206503,2,CROMÍNIA,0,GO,0,2,0
5206602,2,CUMARI,0,GO,0,2,0
5206701,2,DAMIANÓPOLIS,0,GO,1,1,0.5
5206800,2,DAMOLÂNDIA,0,GO,0,2,0
5206909,1,DAVINÓPOLIS,0,GO,0,1,0
5207105,3,DIORAMA,0,GO,1,2,0.3333333333333333
5208301,3,DIVINÓPOLIS DE GOIÁS,0,GO,1,2,0.3333333333333333
