sigla_uf,nome_municipio,codigo_ibge,candidaturas,nao_brancos,brancos
BA,OLINDINA,2923100,3,0.6666666666666666,0.33333333333333337
BA,OLIVEIRA DOS BREJINHOS,2923209,2,1,0
BA,OURIÇANGAS,2923308,2,0.5,0.5
BA,OUROLÂNDIA,2923357,2,1,0
BA,PALMAS DE MONTE ALTO,2923407,4,0.5,0.5
BA,PALMEIRAS,2923506,4,1,0
BA,PARAMIRIM,2923605,3,0.3333333333333333,0.6666666666666667
BA,PARATINGA,2923704,2,1,0
BA,PARIPIRANGA,2923803,2,0.5,0.5
BA,PAU BRASIL,2923902,4,1,0
BA,PAULO AFONSO,2924009,6,0.6666666666666666,0.33333333333333337
BA,PÉ DE SERRA,2924058,3,1,0
BA,PEDRÃO,2924108,2,0,1
BA,PEDRO ALEXANDRE,2924207,2,0.5,0.5
BA,PIATÃ,2924306,2,0.5,0.5
BA,PILÃO ARCADO,2924405,2,0,1
BA,PINDAÍ,2924504,2,1,0
BA,PINDOBAÇU,2924603,3,0.3333333333333333,0.6666666666666667
BA,PINTADAS,2924652,2,1,0
BA,PIRAÍ DO NORTE,2924678,2,0.5,0.5
BA,PIRIPÁ,2924702,3,0.3333333333333333,0.6666666666666667
BA,PIRITIBA,2924801,2,1,0
BA,PLANALTINO,2924900,2,0.5,0.5
BA,PLANALTO,2925006,4,0.75,0.25
BA,POÇÕES,2925105,6,0.6666666666666666,0.33333333333333337
BA,POJUCA,2925204,5,1,0
BA,PONTO NOVO,2925253,2,1,0
BA,PORTO SEGURO,2925303,6,0,1
BA,POTIRAGUÁ,2925402,2,1,0
BA,PRADO,2925501,4,0.5,0.5
BA,PRESIDENTE DUTRA,2925600,2,0.5,0.5
BA,PRESIDENTE JÂNIO QUADROS,2925709,3,0.3333333333333333,0.6666666666666667
BA,PRESIDENTE TANCREDO NEVES,2925758,5,0.8,0.19999999999999996
BA,QUEIMADAS,2925808,2,0.5,0.5
BA,QUINJINGUE,2925907,2,1,0
BA,QUIXABEIRA,2925931,2,1,0
BA,RAFAEL JAMBEIRO,2925956,4,0.5,0.5
BA,REMANSO,2926004,3,0.6666666666666666,0.33333333333333337
BA,RETIROLÂNDIA,2926103,2,1,0
BA,RIACHÃO DAS NEVES,2926202,2,1,0
BA,RIACHÃO DO JACUÍPE,2926301,3,0.6666666666666666,0.33333333333333337
BA,RIACHO DE SANTANA,2926400,3,0.3333333333333333,0.6666666666666667
BA,RIBEIRA DO AMPARO,2926509,4,0.75,0.25
BA,RIBEIRA DO POMBAL,2926608,2,1,0
BA,RIBEIRÃO DO LARGO,2926657,3,0.6666666666666666,0.33333333333333337
BA,RIO DE CONTAS,2926707,2,0,1
BA,RIO DO ANTÔNIO,2926806,3,0,1
BA,RIO DO PIRES,2926905,2,0.5,0.5
BA,RIO REAL,2927002,4,0.5,0.5
BA,RODELAS,2927101,2,1,0
BA,RUY BARBOSA,2927200,3,0.6666666666666666,0.33333333333333337
BA,SALINAS DA MARGARIDA,2927309,6,0.5,0.5
BA,SALVADOR,2927408,9,0.6666666666666666,0.33333333333333337
BA,SANTA BÁRBARA,2927507,3,1,0
BA,SANTA BRÍGIDA,2927606,3,0.6666666666666666,0.33333333333333337
BA,SANTA CRUZ CABRÁLIA,2927705,7,1,0
BA,SANTA CRUZ DA VITÓRIA,2927804,4,0.5,0.5
BA,SANTA INÊS,2927903,2,1,0
BA,SANTA LUZIA,2928059,4,0.75,0.25
BA,SANTA MARIA DA VITÓRIA,2928109,4,0.5,0.5
BA,SANTA RITA DE CÁSSIA,2928406,3,1,0
BA,SANTA TEREZINHA,2928505,4,0.5,0.5
BA,SANTALUZ,2928000,3,0.6666666666666666,0.33333333333333337
BA,SANTANA,2928208,3,0.3333333333333333,0.6666666666666667
BA,SANTANÓPOLIS,2928307,2,1,0
BA,SANTO AMARO,2928604,3,1,0
BA,SANTO ANTÔNIO DE JESUS,2928703,7,0.42857142857142855,0.5714285714285714
BA,SANTO ESTEVÃO,2928802,3,0.3333333333333333,0.6666666666666667
BA,SÃO DESIDÉRIO,2928901,2,0.5,0.5
BA,SÃO DOMINGOS,2928950,2,0,1
BA,SÃO FELIPE,2929107,2,1,0
BA,SÃO FÉLIX,2929008,3,1,0
BA,SÃO FÉLIX DO CORIBE,2929057,3,0,1
BA,SÃO FRANCISCO DO CONDE,2929206,2,1,0
BA,SÃO GABRIEL,2929255,3,1,0
BA,SÃO GONÇALO DOS CAMPOS,2929305,5,1,0
BA,SÃO JOSÉ DA VITÓRIA,2929354,2,1,0
BA,SÃO JOSÉ DO JACUÍPE,2929370,3,0.6666666666666666,0.33333333333333337
BA,SÃO MIGUEL DAS MATAS,2929404,4,0.75,0.25
BA,SÃO SEBASTIÃO DO PASSÉ,2929503,5,0.6,0.4
BA,SAPEAÇU,2929602,5,0.6,0.4
BA,SÁTIRO DIAS,2929701,3,0.6666666666666666,0.33333333333333337
BA,SAUBARA,2929750,3,1,0
BA,SAÚDE,2929800,3,0,1
BA,SEABRA,2929909,3,0.6666666666666666,0.33333333333333337
BA,SEBASTIÃO LARANJEIRAS,2930006,2,0.5,0.5
BA,SENHOR DO BONFIM,2930105,4,0.25,0.75
BA,SENTO SÉ,2930204,2,1,0
BA,SERRA DO RAMALHO,2930154,5,0.8,0.19999999999999996
BA,SERRA DOURADA,2930303,2,0,1
BA,SERRA PRETA,2930402,4,0.5,0.5
BA,SERRINHA,2930501,5,0.4,0.6
BA,SERROLÂNDIA,2930600,2,0.5,0.5
BA,SIMÕES FILHO,2930709,7,0.7142857142857143,0.2857142857142857
BA,SÍTIO DO MATO,2930758,3,0.6666666666666666,0.33333333333333337
BA,SÍTIO DO QUINTO,2930766,2,0.5,0.5
BA,SOBRADINHO,2930774,5,0.8,0.19999999999999996
BA,SOUTO SOARES,2930808,2,1,0
BA,TABOCAS DO BREJO VELHO,2930907,2,0,1
BA,TANHAÇU,2931004,4,0,1
BA,TANQUE NOVO,2931053,2,0.5,0.5
BA,TANQUINHO,2931103,2,1,0
BA,TAPEROÁ,2931202,3,0.3333333333333333,0.6666666666666667
BA,TAPIRAMUTÁ,2931301,2,1,0
BA,TEIXEIRA DE FREITAS,2931350,8,0.375,0.625
BA,TEODORO SAMPAIO,2931400,2,1,0
BA,TEOFILÂNDIA,2931509,3,1,0
BA,TEOLÂNDIA,2931608,2,1,0
BA,TERRA NOVA,2931707,4,0.75,0.25
BA,TREMEDAL,2931806,4,0.75,0.25
BA,TUCANO,2931905,7,0.7142857142857143,0.2857142857142857
BA,UAUÁ,2932002,4,0.5,0.5
BA,UBAÍRA,2932101,3,0.6666666666666666,0.33333333333333337
BA,UBAITABA,2932200,5,0.6,0.4
BA,UBATÃ,2932309,3,0.6666666666666666,0.33333333333333337
BA,UIBAÍ,2932408,3,0.6666666666666666,0.33333333333333337
BA,UMBURANAS,2932457,4,1,0
BA,UNA,2932507,4,0.75,0.25
BA,URANDI,2932606,3,0.6666666666666666,0.33333333333333337
BA,URUÇUCA,2932705,3,0.6666666666666666,0.33333333333333337
BA,UTINGA,2932804,3,1,0
BA,VALENÇA,2932903,6,0.5,0.5
BA,VALENTE,2933000,4,0.25,0.75
BA,VÁRZEA DA ROÇA,2933059,2,1,0
BA,VÁRZEA DO POÇO,2933109,2,0,1
BA,VÁRZEA NOVA,2933158,2,0.5,0.5
BA,VARZEDO,2933174,2,0.5,0.5
BA,VERA CRUZ,2933208,4,0.75,0.25
BA,VEREDA,2933257,2,1,0
BA,VITÓRIA DA CONQUISTA,2933307,7,0.5714285714285714,0.4285714285714286
BA,WAGNER,2933406,2,0.5,0.5
BA,WANDERLEY,2933455,2,0.5,0.5
BA,WENCESLAU GUIMARÃES,2933505,2,1,0
BA,XIQUE-XIQUE,2933604,2,1,0
CE,ABAIARA,2300101,2,0,1
CE,ACARAPE,2300150,3,0.6666666666666666,0.33333333333333337
CE,ACARAÚ,2300200,3,0.6666666666666666,0.33333333333333337
CE,ACOPIARA,2300309,2,0,1
CE,AIUABA,2300408,2,1,0
CE,ALCÂNTARAS,2300507,2,0.5,0.5
CE,ALTANEIRA,2300606,2,0.5,0.5
CE,ALTO SANTO,2300705,2,0.5,0.5
CE,AMONTADA,2300754,6,0.5,0.5
CE,ANTONINA DO NORTE,2300804,5,0.4,0.6
CE,APUIARÉS,2300903,2,0,1
CE,AQUIRAZ,2301000,2,0,1
CE,ARACATI,2301109,2,0,1
CE,ARACOIABA,2301208,3,0.6666666666666666,0.33333333333333337
CE,ARARENDÁ,2301257,2,0.5,0.5
CE,ARARIPE,2301307,2,0.5,0.5
CE,ARATUBA,2301406,3,0.6666666666666666,0.33333333333333337
CE,ARNEIROZ,2301505,3,0.6666666666666666,0.33333333333333337
CE,ASSARÉ,2301604,4,0.25,0.75
CE,AURORA,2301703,3,1,0
CE,BAIXIO,2301802,2,0,1
CE,BANABUIÚ,2301851,2,1,0
CE,BARBALHA,2301901,2,0,1
CE,BARREIRA,2301950,3,0.6666666666666666,0.33333333333333337
CE,BARRO,2302008,3,0.3333333333333333,0.6666666666666667
CE,BARROQUINHA,2302057,2,0.5,0.5
CE,BATURITÉ,2302107,5,0.4,0.6
CE,BEBERIBE,2302206,4,0.25,0.75
CE,BELA CRUZ,2302305,4,1,0
CE,BOA VIAGEM,2302404,3,0.6666666666666666,0.33333333333333337
CE,BREJO SANTO,2302503,3,0.3333333333333333,0.6666666666666667
CE,CAMOCIM,2302602,2,1,0
CE,CAMPOS SALES,2302701,4,0.25,0.75
CE,CANINDÉ,2302800,6,0.3333333333333333,0.6666666666666667
CE,CAPISTRANO,2302909,3,0,1
CE,CARIDADE,2303006,2,1,0
CE,CARIRÉ,2303105,3,0.6666666666666666,0.33333333333333337
CE,CARIRIAÇU,2303204,4,0.75,0.25
CE,CARIÚS,2303303,3,0.6666666666666666,0.33333333333333337
CE,CARNAUBAL,2303402,2,0,1
CE,CASCAVEL,2303501,4,1,0
CE,CATARINA,2303600,2,0,1
CE,CATUNDA,2303659,3,0.6666666666666666,0.33333333333333337
CE,CAUCAIA,2303709,9,0.6666666666666666,0.33333333333333337
CE,CEDRO,2303808,4,0.25,0.75
CE,CHAVAL,2303907,3,0.6666666666666666,0.33333333333333337
CE,CHORÓ,2303931,3,0.6666666666666666,0.33333333333333337
CE,CHOROZINHO,2303956,2,0.5,0.5
CE,COREAÚ,2304004,2,0,1
CE,CRATEÚS,2304103,5,0.4,0.6
CE,CRATO,2304202,4,0.25,0.75
CE,CROATÁ,2304236,2,1,0
CE,CRUZ,2304251,3,1,0
CE,DEPUTADO IRAPUAN PINHEIRO,2304269,2,0.5,0.5
CE,ERERÊ,2304277,2,0,1
CE,EUSÉBIO,2304285,3,0.6666666666666666,0.33333333333333337
CE,FARIAS BRITO,2304301,2,0,1
CE,FORQUILHA,2304350,2,0.5,0.5
CE,FORTALEZA,2304400,11,0.36363636363636365,0.6363636363636364
CE,FORTIM,2304459,2,0.5,0.5
CE,FRECHEIRINHA,2304509,2,0.5,0.5
CE,GENERAL SAMPAIO,2304608,3,1,0
CE,GRAÇA,2304657,2,0.5,0.5
CE,GRANJA,2304707,2,0.5,0.5
CE,GRANJEIRO,2304806,2,0.5,0.5
CE,GROAÍRAS,2304905,4,0.5,0.5
CE,GUAIÚBA,2304954,6,0.8333333333333334,0.16666666666666663
CE,GUARACIABA DO NORTE,2305001,3,0.6666666666666666,0.33333333333333337
CE,GUARAMIRANGA,2305100,2,0.5,0.5
CE,HIDROLÂNDIA,2305209,3,0.3333333333333333,0.6666666666666667
CE,HORIZONTE,2305233,5,0.6,0.4
CE,IBARETAMA,2305266,4,0.75,0.25
CE,IBIAPINA,2305308,2,0.5,0.5
CE,IBICUITINGA,2305332,2,1,0
CE,ICAPUÍ,2305357,4,1,0
CE,ICÓ,2305407,5,0.4,0.6
CE,IGUATU,2305506,9,0.5555555555555556,0.4444444444444444
CE,INDEPENDÊNCIA,2305605,4,0,1
CE,IPAPORANGA,2305654,2,0.5,0.5
CE,IPAUMIRIM,2305704,4,0.5,0.5
CE,IPU,2305803,4,0.5,0.5
CE,IPUEIRAS,2305902,4,0.25,0.75
CE,IRACEMA,2306009,2,0.5,0.5
CE,IRAUÇUBA,2306108,2,1,0
CE,ITAIÇABA,2306207,2,0.5,0.5
CE,ITAITINGA,2306256,3,0.3333333333333333,0.6666666666666667
CE,ITAPAGÉ,2306306,6,0.5,0.5
CE,ITAPIPOCA,2306405,5,0.2,0.8
CE,ITAPIÚNA,2306504,3,1,0
CE,ITAREMA,2306553,4,0.75,0.25
CE,ITATIRA,2306603,4,0.75,0.25
CE,JAGUARETAMA,2306702,1,0,1
CE,JAGUARIBARA,2306801,2,0,1
CE,JAGUARIBE,2306900,5,0.2,0.8
CE,JAGUARUANA,2307007,3,0,1
CE,JARDIM,2307106,3,0.3333333333333333,0.6666666666666667
CE,JATI,2307205,2,0.5,0.5
CE,JIJOCA DE JERICOACOARA,2307254,5,0.6,0.4
CE,JUAZEIRO DO NORTE,2307304,5,0.4,0.6
CE,JUCÁS,2307403,3,0.3333333333333333,0.6666666666666667
CE,LAVRAS DA MANGABEIRA,2307502,2,0.5,0.5
CE,LIMOEIRO DO NORTE,2307601,8,0.125,0.875
CE,MADALENA,2307635,2,0.5,0.5
CE,MARACANAÚ,2307650,6,0.5,0.5
CE,MARANGUAPE,2307700,6,0.6666666666666666,0.33333333333333337
CE,MARCO,2307809,4,1,0
CE,MARTINÓPOLE,2307908,2,0,1
CE,MASSAPÊ,2308005,5,0.4,0.6
CE,MAURITI,2308104,4,0.75,0.25
CE,MERUOCA,2308203,2,1,0
CE,MILAGRES,2308302,3,0.6666666666666666,0.33333333333333337
CE,MILHÃ,2308351,2,0,1
CE,MIRAÍMA,2308377,3,0,1
CE,MISSÃO VELHA,2308401,2,0,1
CE,MOMBAÇA,2308500,3,0.3333333333333333,0.6666666666666667
CE,MONSENHOR TABOSA,2308609,2,1,0
CE,MORADA NOVA,2308708,5,0.2,0.8
CE,MORAÚJO,2308807,2,0.5,0.5
CE,MORRINHOS,2308906,4,1,0
CE,MUCAMBO,2309003,2,1,0
CE,MULUNGU,2309102,2,1,0
CE,NOVA OLINDA,2309201,2,1,0
CE,NOVA RUSSAS,2309300,2,0,1
CE,NOVO ORIENTE,2309409,2,0.5,0.5
CE,OCARA,2309458,3,0.6666666666666666,0.33333333333333337
CE,ORÓS,2309508,3,0,1
CE,PACAJUS,2309607,6,0.6666666666666666,0.33333333333333337
CE,PACATUBA,2309706,5,0.4,0.6
CE,PACOTI,2309805,3,0.3333333333333333,0.6666666666666667
CE,PACUJÁ,2309904,2,0.5,0.5
CE,PALHANO,2310001,3,0.6666666666666666,0.33333333333333337
CE,PALMÁCIA,2310100,3,0.3333333333333333,0.6666666666666667
CE,PARACURU,2310209,6,0.3333333333333333,0.6666666666666667
CE,PARAIPABA,2310258,4,0.75,0.25
CE,PARAMBU,2310308,2,0.5,0.5
CE,PARAMOTI,2310407,4,1,0
CE,PEDRA BRANCA,2310506,5,0,1
CE,PENAFORTE,2310605,2,1,0
CE,PENTECOSTE,2310704,5,0.6,0.4
CE,PEREIRO,2310803,2,0.5,0.5
CE,PINDORETAMA,2310852,6,0.8333333333333334,0.16666666666666663
CE,PIQUET CARNEIRO,2310902,3,0.3333333333333333,0.6666666666666667
CE,PIRES FERREIRA,2310951,2,0.5,0.5
CE,PORANGA,2311009,3,0.3333333333333333,0.6666666666666667
CE,PORTEIRAS,2311108,2,0,1
CE,POTENGI,2311207,3,0.3333333333333333,0.6666666666666667
CE,POTIRETAMA,2311231,2,0.5,0.5
CE,QUITERIANÓPOLIS,2311264,2,0.5,0.5
CE,QUIXADÁ,2311306,5,0.8,0.19999999999999996
CE,QUIXELÔ,2311355,3,0.3333333333333333,0.6666666666666667
CE,QUIXERAMOBIM,2311405,5,0.6,0.4
CE,QUIXERÉ,2311504,2,0.5,0.5
CE,REDENÇÃO,2311603,3,1,0
CE,RERIUTABA,2311702,3,0.3333333333333333,0.6666666666666667
CE,RUSSAS,2311801,3,1,0
CE,SABOEIRO,2311900,4,0.25,0.75
CE,SALITRE,2311959,2,0.5,0.5
CE,SANTA QUITÉRIA,2312205,2,0.5,0.5
CE,SANTANA DO ACARAÚ,2312007,3,0.6666666666666666,0.33333333333333337
CE,SANTANA DO CARIRI,2312106,3,0.6666666666666666,0.33333333333333337
CE,SÃO BENEDITO,2312304,4,0.25,0.75
CE,SÃO GONÇALO DO AMARANTE,2312403,6,0.3333333333333333,0.6666666666666667
CE,SÃO JOÃO DO JAGUARIBE,2312502,2,0,1
CE,SÃO LUÍS DO CURU,2312601,5,0.8,0.19999999999999996
CE,SENADOR POMPEU,2312700,4,0.75,0.25
CE,SENADOR SÁ,2312809,3,0.6666666666666666,0.33333333333333337
CE,SOBRAL,2312908,2,0,1
CE,SOLONÓPOLE,2313005,3,0.3333333333333333,0.6666666666666667
CE,TABULEIRO DO NORTE,2313104,2,0,1
CE,TAMBORIL,2313203,4,0.5,0.5
CE,TARRAFAS,2313252,3,0.3333333333333333,0.6666666666666667
CE,TAUÁ,2313302,6,0.3333333333333333,0.6666666666666667
CE,TEJUÇUOCA,2313351,2,0.5,0.5
CE,TIANGUÁ,2313401,5,0.2,0.8
CE,TRAIRI,2313500,3,0,1
CE,TURURU,2313559,4,0.5,0.5
CE,UBAJARA,2313609,2,0.5,0.5
CE,UMARI,2313708,3,0.6666666666666666,0.33333333333333337
CE,UMIRIM,2313757,2,1,0
CE,URUBURETAMA,2313807,3,0.6666666666666666,0.33333333333333337
CE,URUOCA,2313906,2,1,0
CE,VARJOTA,2313955,2,0.5,0.5
CE,VÁRZEA ALEGRE,2314003,3,0.6666666666666666,0.33333333333333337
CE,VIÇOSA DO CEARÁ,2314102,5,0.6,0.4
ES,AFONSO CLÁUDIO,3200102,7,0.2857142857142857,0.7142857142857143
ES,ÁGUA DOCE DO NORTE,3200169,4,0.5,0.5
ES,ÁGUIA BRANCA,3200136,3,0,1
ES,ALEGRE,3200201,7,0.14285714285714285,0.8571428571428572
ES,ALFREDO CHAVES,3200300,3,0,1
ES,ALTO RIO NOVO,3200359,3,0,1
ES,ANCHIETA,3200409,4,0.25,0.75
ES,APIACÁ,3200508,7,0.14285714285714285,0.8571428571428572
ES,ARACRUZ,3200607,7,0.5714285714285714,0.4285714285714286
ES,ATÍLIO VIVÁCQUA,3200706,3,0,1
ES,BAIXO GUANDU,3200805,6,0.5,0.5
ES,BARRA DE SÃO FRANCISCO,3200904,3,1,0
ES,BOA ESPERANÇA,3201001,2,0,1
ES,BOM JESUS DO NORTE,3201100,6,0.16666666666666666,0.8333333333333334
ES,BREJETUBA,3201159,3,0,1
ES,CACHOEIRO DE ITAPEMIRIM,3201209,13,0.38461538461538464,0.6153846153846154
ES,CARIACICA,3201308,14,0.6428571428571429,0.3571428571428571
ES,CASTELO,3201407,7,0,1
ES,COLATINA,3201506,10,0.3,0.7
ES,CONCEIÇÃO DA BARRA,3201605,6,0.3333333333333333,0.6666666666666667
ES,CONCEIÇÃO DO CASTELO,3201704,4,0,1
ES,DIVINO DE SÃO LOURENÇO,3201803,3,0.3333333333333333,0.6666666666666667
ES,DOMINGOS MARTINS,3201902,6,0.16666666666666666,0.8333333333333334
ES,DORES DO RIO PRETO,3202009,3,0,1
ES,ECOPORANGA,3202108,4,0.75,0.25
ES,FUNDÃO,3202207,3,0.6666666666666666,0.33333333333333337
ES,GOVERNADOR LINDENBERG,3202256,2,0,1
ES,GUAÇUÍ,3202306,3,0.3333333333333333,0.6666666666666667
ES,GUARAPARI,3202405,10,0.4,0.6
ES,IBATIBA,3202454,3,0,1
ES,IBIRAÇU,3202504,4,0.25,0.75
ES,IBITIRAMA,3202553,4,0,1
ES,ICONHA,3202603,2,0,1
ES,IRUPI,3202652,3,0,1
ES,ITAGUAÇU,3202702,2,0,1
ES,ITAPEMIRIM,3202801,4,0.25,0.75
ES,ITARANA,3202900,4,0.75,0.25
ES,IÚNA,3203007,4,0,1
ES,JAGUARÉ,3203056,4,0.75,0.25
ES,JERÔNIMO MONTEIRO,3203106,2,0,1
ES,JOÃO NEIVA,3203130,4,0.25,0.75
ES,LARANJA DA TERRA,3203163,3,0.3333333333333333,0.6666666666666667
ES,LINHARES,3203205,6,0.3333333333333333,0.6666666666666667
ES,MANTENÓPOLIS,3203304,2,0,1
ES,MARATAÍZES,3203320,3,0,1
ES,MARECHAL FLORIANO,3203346,3,0,1
ES,MARILÂNDIA,3203353,3,0.3333333333333333,0.6666666666666667
ES,MIMOSO DO SUL,3203403,5,0.6,0.4
ES,MONTANHA,3203502,3,0.6666666666666666,0.33333333333333337
ES,MUCURICI,3203601,3,0.6666666666666666,0.33333333333333337
ES,MUNIZ FREIRE,3203700,4,0.25,0.75
ES,MUQUI,3203809,4,0,1
ES,NOVA VENÉCIA,3203908,7,0.2857142857142857,0.7142857142857143
ES,PANCAS,3204005,5,0.2,0.8
ES,PEDRO CANÁRIO,3204054,2,0,1
ES,PINHEIROS,3204104,6,0.6666666666666666,0.33333333333333337
ES,PIÚMA,3204203,5,0.6,0.4
ES,PONTO BELO,3204252,2,0.5,0.5
ES,PRESIDENTE KENNEDY,3204302,4,0.25,0.75
ES,RIO BANANAL,3204351,4,0.5,0.5
ES,RIO NOVO DO SUL,3204401,3,0,1
ES,SANTA LEOPOLDINA,3204500,2,0,1
ES,SANTA MARIA DE JETIBÁ,3204559,3,0.3333333333333333,0.6666666666666667
ES,SANTA TERESA,3204609,5,0.2,0.8
ES,SÃO DOMINGOS DO NORTE,3204658,5,0.2,0.8
ES,SÃO GABRIEL DA PALHA,3204708,8,0.375,0.625
ES,SÃO JOSÉ DO CALÇADO,3204807,3,0,1
ES,SÃO MATEUS,3204906,10,0.4,0.6
ES,SÃO ROQUE DO CANAÃ,3204955,3,0,1
ES,SERRA,3205002,9,0.5555555555555556,0.4444444444444444
ES,SOORETAMA,3205010,4,0.5,0.5
ES,VARGEM ALTA,3205036,6,0,1
ES,VENDA NOVA DO IMIGRANTE,3205069,5,0,1
ES,VIANA,3205101,6,0.3333333333333333,0.6666666666666667
ES,VILA PAVÃO,3205150,3,0.6666666666666666,0.33333333333333337
ES,VILA VALÉRIO,3205176,6,0.5,0.5
ES,VILA VELHA,3205200,11,0.18181818181818182,0.8181818181818181
ES,VITÓRIA,3205309,14,0.21428571428571427,0.7857142857142857
GO,ABADIA DE GOIÁS,5200050,4,1,0
GO,ABADIÂNIA,5200100,4,0.5,0.5
GO,ACREÚNA,5200134,5,0.2,0.8
GO,ADELÂNDIA,5200159,5,0.4,0.6
GO,ÁGUA FRIA DE GOIÁS,5200175,3,0.6666666666666666,0.33333333333333337
GO,ÁGUA LIMPA,5200209,2,0,1
GO,ÁGUAS LINDAS DE GOIÁS,5200258,6,0.5,0.5
GO,ALEXÂNIA,5200308,3,0.3333333333333333,0.6666666666666667
GO,ALOÂNDIA,5200506,2,0,1
GO,ALTO HORIZONTE,5200555,5,0.8,0.19999999999999996
GO,ALTO PARAÍSO DE GOIÁS,5200605,4,0.75,0.25
GO,ALVORADA DO NORTE,5200803,3,0.6666666666666666,0.33333333333333337
GO,AMARALINA,5200829,3,1,0
GO,AMERICANO DO BRASIL,5200852,2,0,1
GO,AMORINÓPOLIS,5200902,2,0,1
GO,ANÁPOLIS,5201108,9,0.4444444444444444,0.5555555555555556
GO,ANHANGÜERA,5201207,2,0.5,0.5
GO,ANICUNS,5201306,5,0.4,0.6
GO,APARECIDA DE GOIÂNIA,5201405,4,0,1
GO,APARECIDA DO RIO DOCE,5201454,6,0.5,0.5
GO,APORÉ,5201504,5,0.2,0.8
GO,ARAÇU,5201603,1,1,0
GO,ARAGARÇAS,5201702,5,0.6,0.4
GO,ARAGOIÂNIA,5201801,6,0.3333333333333333,0.6666666666666667
GO,ARAGUAPAZ,5202155,3,0.3333333333333333,0.6666666666666667
GO,ARENÓPOLIS,5202353,3,0,1
GO,ARUANÃ,5202502,4,0.25,0.75
GO,AURILÂNDIA,5202601,3,1,0
GO,AVELINÓPOLIS,5202809,2,0.5,0.5
GO,BALIZA,5203104,2,1,0
GO,BARRO ALTO,5203203,2,0,1
GO,BELA VISTA DE GOIÁS,5203302,3,0.3333333333333333,0.6666666666666667
GO,BOM JARDIM DE GOIÁS,5203401,4,0.5,0.5
GO,BOM JESUS DE GOIÁS,5203500,3,0.3333333333333333,0.6666666666666667
GO,BONFINÓPOLIS,5203559,3,0,1
GO,BONÓPOLIS,5203575,3,0.6666666666666666,0.33333333333333337
GO,BRAZABRANTES,5203609,4,0.5,0.5
GO,BRITÂNIA,5203807,2,0.5,0.5
GO,BURITI ALEGRE,5203906,5,0.6,0.4
GO,BURITI DE GOIÁS,5203939,3,1,0
GO,BURITINÓPOLIS,5203962,3,0,1
GO,CABECEIRAS,5204003,2,1,0
GO,CACHOEIRA ALTA,5204102,4,0.5,0.5
GO,CACHOEIRA DE GOIÁS,5204201,2,1,0
GO,CACHOEIRA DOURADA,5204250,6,0.6666666666666666,0.33333333333333337
GO,CAÇU,5204300,4,0.25,0.75
GO,CAIAPÔNIA,5204409,7,0.14285714285714285,0.8571428571428572
GO,CALDAS NOVAS,5204508,5,0.4,0.6
GO,CALDAZINHA,5204557,3,0.3333333333333333,0.6666666666666667
GO,CAMPESTRE DE GOIÁS,5204607,2,0.5,0.5
GO,CAMPINAÇU,5204656,3,0.3333333333333333,0.6666666666666667
GO,CAMPINORTE,5204706,4,0.75,0.25
GO,CAMPO ALEGRE DE GOIÁS,5204805,2,0.5,0.5
GO,CAMPO LIMPO DE GOIÁS,5204854,3,0.3333333333333333,0.6666666666666667
GO,CAMPOS BELOS,5204904,5,0.6,0.4
GO,CAMPOS VERDES,5204953,4,0,1
GO,CARMO DO RIO VERDE,5205000,2,0.5,0.5
GO,CASTELÂNDIA,5205059,2,0,1
GO,CATALÃO,5205109,5,0.2,0.8
GO,CATURAÍ,5205208,4,0.75,0.25
GO,CAVALCANTE,5205307,8,0.625,0.375
GO,CERES,5205406,2,0,1
GO,CEZARINA,5205455,5,0.6,0.4
GO,CHAPADÃO DO CÉU,5205471,2,0,1
GO,CIDADE OCIDENTAL,5205497,4,0.5,0.5
GO,COCALZINHO DE GOIÁS,5205513,6,0.6666666666666666,0.33333333333333337
GO,COLINAS DO SUL,5205521,3,1,0
GO,CÓRREGO DO OURO,5205703,2,0,1
GO,CORUMBÁ DE GOIÁS,5205802,4,0.75,0.25
GO,CORUMBAÍBA,5205901,2,0,1
GO,CRISTALINA,5206206,7,0.14285714285714285,0.8571428571428572
GO,CRISTIANÓPOLIS,5206305,4,0.25,0.75
GO,CRIXÁS,5206404,5,0.6,0.4
GO,CROMÍNIA,5206503,2,0.5,0.5
GO,CUMARI,5206602,2,0,1
GO,DAMIANÓPOLIS,5206701,2,1,0
GO,DAMOLÂNDIA,5206800,2,1,0
GO,DAVINÓPOLIS,5206909,1,0,1
GO,DIORAMA,5207105,3,0.3333333333333333,0.6666666666666667
GO,DIVINÓPOLIS DE GOIÁS,5208301,3,0.6666666666666666,0.33333333333333337
GO,DOVERLÂNDIA,5207253,3,0.6666666666666666,0.33333333333333337
GO,EDEALINA,5207352,3,0.3333333333333333,0.6666666666666667
GO,EDÉIA,5207402,3,1,0
GO,ESTRELA DO NORTE,5207501,2,1,0
GO,FAINA,5207535,4,0.75,0.25
GO,FAZENDA NOVA,5207600,3,0.3333333333333333,0.6666666666666667
GO,FIRMINÓPOLIS,5207808,4,0.25,0.75
GO,FLORES DE GOIÁS,5207907,3,0.6666666666666666,0.33333333333333337
GO,FORMOSA,5208004,8,0.625,0.375
GO,FORMOSO,5208103,2,0.5,0.5
GO,GAMELEIRA DE GOIÁS,5208152,2,0,1
GO,GOIANÁPOLIS,5208400,6,0.5,0.5
